Path,Read,Write,Deny
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Broome office & staff management\Checklists etc for Perth office admin\WHS Committee\20160804 - HS  Committee Meeting Minutes.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Broome office & staff management\Checklists etc for Perth office admin\WHS Committee\20170214 - Agenda H&S Committee.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Broome office & staff management\Checklists etc for Perth office admin\WHS Committee\20170214 - Health and Safety Committee Meeting Minutes.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Broome office & staff management\FMHSS Ind team report August 2016 Di Cooper.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Broome operational planning.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\1-spirit-leaders-gallery-and-personality-mix.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\1. Helping Minds Success Book Draft-print.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Helping Minds Team Calendar.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\RICHARD BRANSONS GOOD LEADERSHIP RULES.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #1 - Decisions and Actions.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #2 - 14 June 2016 - Decision and Actions.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #2 - Agenda - 14 June 2016.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #3 - 19 July 2016 - Decisions and Actions.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #3 - Agenda - 19 July 2016 v2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #4 - 15 August 2016 - Agenda.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #4 - 15 August 2016 - Decisions and Actions.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #5 - 20 September 2016 - Agenda.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Spirit Leaders Check-In #6 - 18 Oct 2016 - Decisions and Actions.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Staff Development Week Key Points.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Start Continue Stop - Staff Ideas.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Strategic Plan - Staff Ideas and Questions.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Spirit Leaders\Values Posters Draft v2-print.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\Thumbs.db","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A Client Feedback Forms. 29-30.07.2014..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A Completion Certificate..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A Receipts. 11.12.2014..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A. Blank Certificate..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A. Client Attendance Forms. 27-28 October 2015..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A. Client Feedback Forms. 27-28 October 2015..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A. Invoice..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A. Receipt..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A. Receipt.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.F.A.Names Cert.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Aboriginal Mental Health First Aid AMHFA\AMHFA pre 2016\A.M.H.FA. CERTIFICATE..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
